,ra type,1 / ra distance,in open,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
4664,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4665,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.794373
4666,0.0,0.11111111,1.0,1.0,0.05,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-6.214471
4667,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.794373
4668,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-25.045639
4669,1.0,0.125,1.0,1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.50406
4670,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4671,1.0,0.5,0.0,0.0,0.045454547,0.3333333,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-21.586735
4672,1.0,0.2,0.0,1.0,0.045454547,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.29808
4673,1.0,0.5,0.0,0.0,0.05,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-29.484184
4674,1.0,0.25,0.0,0.0,0.05,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.356647
4675,0.0,0.11111111,1.0,0.0,0.045454547,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.224651
4676,1.0,0.33333334,0.0,0.0,0.045454547,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.27568
4677,1.0,0.25,1.0,0.0,0.04761905,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.19583
4678,1.0,0.5,1.0,0.0,0.04761905,0.0,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-23.780361
4679,1.0,0.5,1.0,0.0,0.06666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.886152
4680,1.0,0.5,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-30.76084
4681,1.0,0.1,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.485504
4682,1.0,0.5,0.0,0.0,0.04761905,0.3333333,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.310385
4683,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4684,1.0,0.125,0.0,0.0,0.071428575,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-36.288567
4685,1.0,0.2,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.75178
4686,1.0,0.25,0.0,0.0,0.04347826,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.24161
4687,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4688,1.0,0.14285715,0.0,1.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-34.318943
4689,1.0,0.125,0.0,0.0,0.11111111,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.445827
4690,0.0,0.11111111,1.0,0.0,0.05,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.8011
4691,1.0,0.125,1.0,1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.50406
4692,1.0,0.14285715,1.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-29.947067
4693,1.0,0.14285715,1.0,1.0,0.04761905,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.81713
4694,1.0,0.16666667,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-33.465256
4695,1.0,0.125,0.0,0.0,0.11111111,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.445827
4696,1.0,0.16666667,0.0,0.0,0.07692308,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.13399
4697,0.0,0.11111111,1.0,1.0,0.04761905,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-23.355795
4698,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-25.045639
4699,0.0,0.11111111,1.0,0.0,0.05263158,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.236588
4700,0.0,0.11111111,0.0,0.0,0.04347826,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.932304
4701,1.0,0.125,0.0,0.0,0.09090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-36.950874
4702,0.0,0.11111111,1.0,0.0,0.05882353,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.81384
4703,1.0,0.14285715,0.0,1.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-31.684982
4704,1.0,0.5,1.0,0.0,0.05,0.6666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.82888
4705,1.0,0.1,0.0,0.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.626957
4706,1.0,0.16666667,0.0,0.0,0.04761905,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666,0.3333333,-33.86861
4707,1.0,0.16666667,0.0,0.0,0.07692308,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.559885
4708,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-34.662487
4709,1.0,0.2,0.0,0.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.0,-33.2609
4710,1.0,0.14285715,0.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.706043
4711,1.0,0.5,0.0,0.0,0.06666667,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-29.524847
4712,1.0,0.33333334,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.872862
4713,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4714,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.794373
4715,1.0,0.14285715,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.18094
4716,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-34.2548
4717,0.0,0.11111111,1.0,0.0,0.04761905,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-24.065311
4718,0.0,0.11111111,1.0,0.0,0.041666668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.91024
4719,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4720,1.0,0.5,0.0,0.0,0.045454547,0.3333333,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-21.586735
4721,1.0,0.2,0.0,1.0,0.045454547,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.29808
4722,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.361393
4723,1.0,0.25,0.0,0.0,0.05,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.63751
4724,1.0,0.1,0.0,0.0,0.06666667,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.44376
4725,1.0,0.33333334,0.0,0.0,0.045454547,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.27568
4726,1.0,0.25,1.0,0.0,0.04761905,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.19583
4727,1.0,0.5,1.0,0.0,0.04761905,0.0,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-23.780361
4728,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4729,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.278477
4730,1.0,0.11111111,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.40035
4731,1.0,0.5,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-22.140831
4732,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4733,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.864496
4734,1.0,0.2,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.75178
4735,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.278477
4736,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4737,1.0,0.14285715,1.0,1.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-30.026651
4738,1.0,0.33333334,1.0,1.0,0.045454547,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.60745
4739,0.0,0.11111111,1.0,0.0,0.05,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.8011
4740,1.0,0.125,1.0,1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.50406
4741,1.0,0.14285715,1.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-29.947067
4742,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4743,1.0,0.16666667,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-33.465256
4744,1.0,0.125,0.0,0.0,0.11111111,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.445827
4745,1.0,0.16666667,0.0,0.0,0.07692308,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.13399
4746,1.0,0.2,1.0,1.0,0.045454547,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.370342
4747,1.0,0.11111111,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.40035
4748,0.0,0.11111111,1.0,0.0,0.05263158,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.236588
4749,0.0,0.11111111,0.0,0.0,0.04347826,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.932304
4750,1.0,0.125,0.0,0.0,0.09090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-36.950874
4751,0.0,0.11111111,1.0,0.0,0.05882353,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.81384
4752,1.0,0.14285715,0.0,1.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-31.684982
4753,1.0,0.5,1.0,0.0,0.05,0.6666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.82888
4754,1.0,0.1,0.0,0.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.626957
4755,1.0,0.16666667,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666,0.3333333,-30.487513
4756,1.0,0.16666667,0.0,0.0,0.07692308,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.559885
4757,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-34.662487
4758,1.0,0.2,1.0,0.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-28.89041
4759,1.0,0.14285715,0.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.706043
4760,1.0,0.5,0.0,0.0,0.06666667,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-29.524847
4761,1.0,0.5,1.0,0.0,0.045454547,0.0,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-19.71765
4762,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4763,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.794373
4764,1.0,0.14285715,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.18094
4765,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-34.2548
4766,0.0,0.11111111,1.0,0.0,0.04761905,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-24.065311
4767,0.0,0.11111111,1.0,0.0,0.041666668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.91024
4768,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4769,1.0,0.5,1.0,0.0,0.045454547,0.3333333,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-18.155848
4770,1.0,0.2,1.0,1.0,0.045454547,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.96072
4771,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.361393
4772,1.0,0.25,0.0,0.0,0.05,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.63751
4773,1.0,0.1,0.0,0.0,0.06666667,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-37.30429
4774,1.0,0.33333334,1.0,0.0,0.045454547,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.825548
4775,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4776,1.0,0.5,0.0,0.0,0.04761905,0.6666666,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.088663
4777,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4778,1.0,0.2,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.75178
4779,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4780,1.0,0.5,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-22.140831
4781,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4782,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.864496
4783,1.0,0.2,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-34.203747
4784,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.278477
4785,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4786,1.0,0.14285715,1.0,1.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-30.026651
4787,1.0,0.33333334,1.0,1.0,0.045454547,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.60745
4788,0.0,0.11111111,1.0,0.0,0.05,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.8011
4789,1.0,0.125,1.0,1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.50406
4790,1.0,0.14285715,1.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-29.947067
4791,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4792,1.0,0.16666667,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-33.465256
4793,1.0,0.125,0.0,0.0,0.11111111,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.445827
4794,1.0,0.16666667,0.0,0.0,0.07692308,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.13399
4795,1.0,0.2,1.0,1.0,0.045454547,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.370342
4796,1.0,0.11111111,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.40035
4797,0.0,0.11111111,1.0,0.0,0.05263158,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.236588
4798,0.0,0.11111111,0.0,0.0,0.04347826,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.932304
4799,1.0,0.125,0.0,0.0,0.09090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-36.950874
4800,0.0,0.11111111,1.0,0.0,0.05882353,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.81384
4801,1.0,0.14285715,0.0,1.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-31.684982
4802,1.0,0.5,1.0,0.0,0.05,0.6666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.82888
4803,1.0,0.1,0.0,0.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.626957
4804,1.0,0.16666667,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666,0.6666666,-30.005472
4805,1.0,0.2,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.75178
4806,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-34.662487
4807,1.0,0.2,1.0,0.0,0.05,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-28.89041
4808,1.0,0.14285715,0.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.706043
4809,1.0,0.5,0.0,0.0,0.06666667,0.6666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.257158
4810,1.0,0.5,1.0,0.0,0.045454547,0.0,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-19.71765
4811,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4812,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.794373
4813,1.0,0.14285715,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.18094
4814,1.0,0.2,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-34.2548
4815,0.0,0.11111111,1.0,0.0,0.04761905,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-24.065311
4816,0.0,0.11111111,1.0,0.0,0.041666668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.91024
4817,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4818,1.0,0.5,0.0,0.0,0.045454547,0.6666666,0.6666666,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-19.980818
4819,1.0,0.5,1.0,0.0,0.045454547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.8319
4820,1.0,0.125,1.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.361393
4821,1.0,0.25,0.0,0.0,0.05,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.63751
4822,1.0,0.16666667,1.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.98216
4823,1.0,0.33333334,1.0,0.0,0.045454547,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.825548
4824,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4825,1.0,0.5,0.0,0.0,0.04761905,0.6666666,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.088663
4826,1.0,0.5,1.0,0.0,0.04347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.826801
4827,1.0,0.16666667,1.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.97819
4828,1.0,0.5,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-22.140831
4829,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4830,1.0,0.33333334,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.864496
4831,1.0,0.16666667,1.0,0.0,0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.03431
4832,1.0,0.5,1.0,0.0,0.0625,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.158075
4833,0.0,0.11111111,1.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-32.08308
4834,1.0,0.16666667,1.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.97819
4835,1.0,0.33333334,1.0,1.0,0.045454547,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.17278
4836,0.0,0.11111111,1.0,0.0,0.05,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.8011
4837,1.0,0.125,1.0,1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.50406
4838,1.0,0.14285715,1.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-29.947067
4839,1.0,0.5,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.875906
4840,1.0,0.16666667,1.0,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-33.465256
4841,1.0,0.125,0.0,0.0,0.11111111,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-36.445827
4842,1.0,0.5,1.0,0.0,0.04347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.826801
4843,1.0,0.2,1.0,1.0,0.045454547,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.96072
4844,1.0,0.11111111,1.0,0.0,0.0625,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-31.26862
4845,0.0,0.11111111,1.0,0.0,0.05263158,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.236588
4846,0.0,0.11111111,1.0,0.0,0.04347826,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.791683
4847,1.0,0.125,1.0,0.0,0.09090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-33.47812
4848,0.0,0.11111111,1.0,0.0,0.05882353,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.81384
4849,1.0,0.14285715,1.0,1.0,0.083333336,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-28.771822
4850,1.0,0.5,1.0,0.0,0.05,0.6666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.82888
4851,1.0,0.1,1.0,0.0,0.083333336,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.76266
4852,1.0,0.16666667,1.0,0.0,0.04761905,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666,0.6666666,-30.005472
4853,1.0,0.2,0.0,0.0,0.045454547,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.700176
4854,0.0,0.11111111,1.0,0.0,0.04347826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-31.74263
