,ra type,1 / ra distance,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
5617,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.253376
5618,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.959328
5619,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.905914
5620,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.263382
5621,0.5,0.2,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.99213
5622,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5623,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.071566
5624,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-38.62419
5625,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-30.26423
5626,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5627,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-28.751696
5628,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.615517
5629,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.067497
5630,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.163807
5631,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5632,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.20261
5633,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.959328
5634,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.905914
5635,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5636,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.071566
5637,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5638,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5639,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5640,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.067497
5641,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.163807
5642,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.218727
5643,0.5,0.33333334,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.20261
5644,0.0,0.2,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.223152
5645,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.905914
5646,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.263382
5647,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.208717
5648,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5649,0.0,0.33333334,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.189823
5650,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.253376
5651,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.067497
5652,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.163807
5653,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-28.965298
5654,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.253376
5655,0.5,0.5,0.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.13273
5656,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.905914
5657,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.263382
5658,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.208717
5659,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5660,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.067497
5661,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.31285
5662,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.0361
5663,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.59065
5664,0.5,0.5,0.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.13273
5665,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.905914
5666,0.5,0.25,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-36.35888
5667,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.018322
5668,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.29663
5669,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-39.195812
5670,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.067497
5671,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.31285
5672,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.0361
5673,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.47305
5674,0.5,0.5,0.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.13273
5675,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.262783
5676,0.5,0.16666667,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-36.66554
5677,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.013096
5678,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.76279
5679,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.734238
5680,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.437614
5681,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.249477
5682,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.457798
5683,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.457798
5684,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-40.195354
5685,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5686,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.48415
5687,0.0,0.33333334,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-36.67439
5688,0.0,0.33333334,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.1108
5689,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-40.677876
5690,0.0,0.2,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.20171
5691,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-36.124786
5692,0.0,0.25,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.175934
5693,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.19778
5694,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5695,0.0,0.2,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-34.988564
5696,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5697,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.497086
5698,0.0,0.33333334,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.189823
5699,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5700,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5701,0.0,0.25,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.314035
5702,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.31347
5703,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363037
5704,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.02581
5705,0.0,0.2,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.20171
5706,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-36.124786
5707,0.0,0.25,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.175934
5708,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.19778
5709,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5710,0.0,0.2,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-34.988564
5711,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5712,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.497086
5713,0.0,0.33333334,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.189823
5714,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5715,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5716,0.0,0.25,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.314035
5717,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.31347
5718,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363037
5719,0.0,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-32.69505
5720,0.0,0.2,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.18686
5721,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-30.26423
5722,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.41514
5723,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5724,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.208717
5725,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.497086
5726,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-35.923035
5727,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-28.965298
5728,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5729,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5730,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.429213
5731,0.0,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.14909
5732,0.0,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-28.57027
5733,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.4644
5734,0.0,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.953735
5735,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.391663
5736,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.734238
5737,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.41514
5738,0.0,0.2,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-30.412207
5739,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.51327
5740,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.391663
5741,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-37.891384
5742,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-28.965298
5743,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5744,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5745,0.0,0.14285715,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.152885
5746,0.5,0.25,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.492275
5747,0.5,1.0,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.480297
5748,0.0,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.953735
5749,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.391663
5750,0.5,1.0,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.480297
5751,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.41514
5752,0.0,0.2,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-30.412207
5753,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.51327
5754,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.391663
5755,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-37.891384
5756,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-28.965298
5757,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5758,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5759,0.0,0.14285715,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-32.152885
5760,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.64635
5761,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.4644
5762,0.0,0.2,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.18686
5763,0.5,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.896122
5764,0.5,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.896122
5765,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.81802
5766,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.81802
5767,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.258995
5768,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.457798
5769,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5770,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-38.62419
5771,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.959328
5772,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.457798
5773,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.249477
5774,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.252987
5775,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.19778
5776,0.5,0.25,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.30747
5777,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.852665
5778,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.80098
5779,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.734238
5780,0.0,0.2,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-36.930145
5781,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.208717
5782,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.524174
5783,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.80098
5784,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.249477
5785,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.249477
5786,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.852665
5787,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.19778
5788,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.64635
5789,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.208717
5790,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-36.895363
5791,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-32.28164
5792,0.0,0.33333334,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-34.732815
5793,0.0,0.33333334,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.9674
5794,0.5,0.25,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.492275
5795,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-35.974976
5796,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-28.965298
5797,0.5,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.34261
5798,0.5,0.33333334,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.66245
5799,0.5,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.34261
5800,0.5,0.33333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.508614
5801,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.815006
5802,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.959328
5803,0.5,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.741383
5804,0.5,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.966568
5805,0.5,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.741383
5806,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363922
5807,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.19778
5808,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.31347
5809,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.363037
5810,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.959328
5811,0.5,0.2,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.99213
5812,0.5,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.966568
5813,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.64673
5814,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-28.818459
5815,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.258995
5816,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.249477
5817,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.269497
5818,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.252987
5819,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.259487
5820,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.464924
5821,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.858494
5822,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.675743
